Unnamed: 0,regionpsgc,provincepsgc,municipalitycitypsgc,linelist_date,active_cases
3017,040000000,042100000,042123000,2020-04-24,4
3018,040000000,042100000,NDA,2020-04-01,1
3019,040000000,042100000,NDA,2020-04-02,2
3020,040000000,042100000,NDA,2020-04-03,2
3021,040000000,042100000,NDA,2020-04-04,2
3022,040000000,042100000,NDA,2020-04-05,2
3023,040000000,042100000,NDA,2020-04-06,1
3024,040000000,042100000,NDA,2020-04-07,1
3025,040000000,043400000,043401000,2020-04-02,1
3026,040000000,043400000,043401000,2020-04-03,1
3027,040000000,043400000,043401000,2020-04-04,1
3028,040000000,043400000,043401000,2020-04-05,1
3029,040000000,043400000,043401000,2020-04-06,1
3030,040000000,043400000,043401000,2020-04-07,2
3031,040000000,043400000,043401000,2020-04-08,2
3032,040000000,043400000,043401000,2020-04-09,2
3033,040000000,043400000,043401000,2020-04-10,2
3034,040000000,043400000,043401000,2020-04-11,2
3035,040000000,043400000,043401000,2020-04-12,2
3036,040000000,043400000,043401000,2020-04-13,2
3037,040000000,043400000,043401000,2020-04-14,2
3038,040000000,043400000,043401000,2020-04-15,2
3039,040000000,043400000,043401000,2020-04-16,2
3040,040000000,043400000,043401000,2020-04-17,2
3041,040000000,043400000,043401000,2020-04-18,2
3042,040000000,043400000,043401000,2020-04-19,2
3043,040000000,043400000,043401000,2020-04-20,2
3044,040000000,043400000,043401000,2020-04-21,2
3045,040000000,043400000,043401000,2020-04-22,2
3046,040000000,043400000,043401000,2020-04-23,2
3047,040000000,043400000,043401000,2020-04-24,2
3048,040000000,043400000,043402000,2020-04-12,1
3049,040000000,043400000,043402000,2020-04-13,3
3050,040000000,043400000,043402000,2020-04-14,3
3051,040000000,043400000,043402000,2020-04-15,3
3052,040000000,043400000,043402000,2020-04-16,3
3053,040000000,043400000,043402000,2020-04-17,3
3054,040000000,043400000,043402000,2020-04-18,4
3055,040000000,043400000,043402000,2020-04-19,4
3056,040000000,043400000,043402000,2020-04-20,4
3057,040000000,043400000,043402000,2020-04-21,4
3058,040000000,043400000,043402000,2020-04-22,4
3059,040000000,043400000,043402000,2020-04-23,4
3060,040000000,043400000,043402000,2020-04-24,4
3061,040000000,043400000,043403000,2020-04-01,4
3062,040000000,043400000,043403000,2020-04-02,7
3063,040000000,043400000,043403000,2020-04-03,8
3064,040000000,043400000,043403000,2020-04-04,8
3065,040000000,043400000,043403000,2020-04-05,9
3066,040000000,043400000,043403000,2020-04-06,14
3067,040000000,043400000,043403000,2020-04-07,15
3068,040000000,043400000,043403000,2020-04-08,17
3069,040000000,043400000,043403000,2020-04-09,18
3070,040000000,043400000,043403000,2020-04-10,20
3071,040000000,043400000,043403000,2020-04-11,22
3072,040000000,043400000,043403000,2020-04-12,22
3073,040000000,043400000,043403000,2020-04-13,21
3074,040000000,043400000,043403000,2020-04-14,20
3075,040000000,043400000,043403000,2020-04-15,21
3076,040000000,043400000,043403000,2020-04-16,23
3077,040000000,043400000,043403000,2020-04-17,23
3078,040000000,043400000,043403000,2020-04-18,23
3079,040000000,043400000,043403000,2020-04-19,26
3080,040000000,043400000,043403000,2020-04-20,27
3081,040000000,043400000,043403000,2020-04-21,27
3082,040000000,043400000,043403000,2020-04-22,27
3083,040000000,043400000,043403000,2020-04-23,26
3084,040000000,043400000,043403000,2020-04-24,26
3085,040000000,043400000,043404000,2020-04-01,1
3086,040000000,043400000,043404000,2020-04-06,3
3087,040000000,043400000,043404000,2020-04-07,3
3088,040000000,043400000,043404000,2020-04-08,3
3089,040000000,043400000,043404000,2020-04-09,4
3090,040000000,043400000,043404000,2020-04-10,4
3091,040000000,043400000,043404000,2020-04-11,4
3092,040000000,043400000,043404000,2020-04-12,4
3093,040000000,043400000,043404000,2020-04-13,8
3094,040000000,043400000,043404000,2020-04-14,9
3095,040000000,043400000,043404000,2020-04-15,8
3096,040000000,043400000,043404000,2020-04-16,9
3097,040000000,043400000,043404000,2020-04-17,9
3098,040000000,043400000,043404000,2020-04-18,11
3099,040000000,043400000,043404000,2020-04-19,11
3100,040000000,043400000,043404000,2020-04-20,11
3101,040000000,043400000,043404000,2020-04-21,11
3102,040000000,043400000,043404000,2020-04-22,11
3103,040000000,043400000,043404000,2020-04-23,11
3104,040000000,043400000,043404000,2020-04-24,12
3105,040000000,043400000,043405000,2020-04-01,4
3106,040000000,043400000,043405000,2020-04-02,6
3107,040000000,043400000,043405000,2020-04-03,6
3108,040000000,043400000,043405000,2020-04-04,6
3109,040000000,043400000,043405000,2020-04-05,7
3110,040000000,043400000,043405000,2020-04-06,7
3111,040000000,043400000,043405000,2020-04-07,15
3112,040000000,043400000,043405000,2020-04-08,19
3113,040000000,043400000,043405000,2020-04-09,20
3114,040000000,043400000,043405000,2020-04-10,21
3115,040000000,043400000,043405000,2020-04-11,23
3116,040000000,043400000,043405000,2020-04-12,23
3117,040000000,043400000,043405000,2020-04-13,25
3118,040000000,043400000,043405000,2020-04-14,27
3119,040000000,043400000,043405000,2020-04-15,28
3120,040000000,043400000,043405000,2020-04-16,29
3121,040000000,043400000,043405000,2020-04-17,32
3122,040000000,043400000,043405000,2020-04-18,33
3123,040000000,043400000,043405000,2020-04-19,34
3124,040000000,043400000,043405000,2020-04-20,36
3125,040000000,043400000,043405000,2020-04-21,36
3126,040000000,043400000,043405000,2020-04-22,36
3127,040000000,043400000,043405000,2020-04-23,37
3128,040000000,043400000,043405000,2020-04-24,37
3129,040000000,043400000,043406000,2020-04-01,1
3130,040000000,043400000,043406000,2020-04-02,1
3131,040000000,043400000,043406000,2020-04-03,1
3132,040000000,043400000,043406000,2020-04-04,1
3133,040000000,043400000,043406000,2020-04-05,1
3134,040000000,043400000,043406000,2020-04-06,1
3135,040000000,043400000,043406000,2020-04-07,1
3136,040000000,043400000,043406000,2020-04-08,1
3137,040000000,043400000,043406000,2020-04-09,2
3138,040000000,043400000,043406000,2020-04-10,4
3139,040000000,043400000,043406000,2020-04-11,4
3140,040000000,043400000,043406000,2020-04-12,4
3141,040000000,043400000,043406000,2020-04-13,7
3142,040000000,043400000,043406000,2020-04-14,7
3143,040000000,043400000,043406000,2020-04-15,7
3144,040000000,043400000,043406000,2020-04-16,7
3145,040000000,043400000,043406000,2020-04-17,7
3146,040000000,043400000,043406000,2020-04-18,8
3147,040000000,043400000,043406000,2020-04-19,8
3148,040000000,043400000,043406000,2020-04-20,8
3149,040000000,043400000,043406000,2020-04-21,8
3150,040000000,043400000,043406000,2020-04-22,8
3151,040000000,043400000,043406000,2020-04-23,7
3152,040000000,043400000,043406000,2020-04-24,7
3153,040000000,043400000,043407000,2020-04-08,1
3154,040000000,043400000,043407000,2020-04-09,1
3155,040000000,043400000,043407000,2020-04-10,1
3156,040000000,043400000,043407000,2020-04-11,1
3157,040000000,043400000,043407000,2020-04-12,1
3158,040000000,043400000,043407000,2020-04-13,1
3159,040000000,043400000,043407000,2020-04-14,1
3160,040000000,043400000,043407000,2020-04-15,1
3161,040000000,043400000,043407000,2020-04-16,2
3162,040000000,043400000,043407000,2020-04-17,2
3163,040000000,043400000,043407000,2020-04-18,2
3164,040000000,043400000,043407000,2020-04-19,2
3165,040000000,043400000,043407000,2020-04-20,2
3166,040000000,043400000,043407000,2020-04-21,2
3167,040000000,043400000,043407000,2020-04-22,2
3168,040000000,043400000,043407000,2020-04-23,2
3169,040000000,043400000,043407000,2020-04-24,2
3170,040000000,043400000,043408000,2020-04-11,1
3171,040000000,043400000,043408000,2020-04-12,1
3172,040000000,043400000,043408000,2020-04-13,1
3173,040000000,043400000,043408000,2020-04-14,1
3174,040000000,043400000,043408000,2020-04-15,1
3175,040000000,043400000,043408000,2020-04-16,1
3176,040000000,043400000,043408000,2020-04-17,1
3177,040000000,043400000,043408000,2020-04-18,1
3178,040000000,043400000,043408000,2020-04-19,1
3179,040000000,043400000,043408000,2020-04-20,1
3180,040000000,043400000,043408000,2020-04-21,1
3181,040000000,043400000,043408000,2020-04-22,1
3182,040000000,043400000,043408000,2020-04-23,1
3183,040000000,043400000,043408000,2020-04-24,1
3184,040000000,043400000,043409000,2020-04-09,1
3185,040000000,043400000,043409000,2020-04-10,1
3186,040000000,043400000,043409000,2020-04-11,1
3187,040000000,043400000,043409000,2020-04-12,1
3188,040000000,043400000,043409000,2020-04-13,1
3189,040000000,043400000,043409000,2020-04-14,1
3190,040000000,043400000,043409000,2020-04-15,1
3191,040000000,043400000,043409000,2020-04-16,1
3192,040000000,043400000,043409000,2020-04-17,1
3193,040000000,043400000,043409000,2020-04-18,2
3194,040000000,043400000,043409000,2020-04-19,2
3195,040000000,043400000,043409000,2020-04-20,2
3196,040000000,043400000,043409000,2020-04-21,2
3197,040000000,043400000,043409000,2020-04-22,2
3198,040000000,043400000,043409000,2020-04-23,2
3199,040000000,043400000,043409000,2020-04-24,2
3200,040000000,043400000,043410000,2020-04-07,1
3201,040000000,043400000,043410000,2020-04-08,1
3202,040000000,043400000,043410000,2020-04-09,1
3203,040000000,043400000,043410000,2020-04-10,2
3204,040000000,043400000,043410000,2020-04-11,2
3205,040000000,043400000,043410000,2020-04-12,3
3206,040000000,043400000,043410000,2020-04-13,3
3207,040000000,043400000,043410000,2020-04-14,4
3208,040000000,043400000,043410000,2020-04-15,3
3209,040000000,043400000,043410000,2020-04-16,3
3210,040000000,043400000,043410000,2020-04-17,3
3211,040000000,043400000,043410000,2020-04-18,5
3212,040000000,043400000,043410000,2020-04-19,5
3213,040000000,043400000,043410000,2020-04-20,5
3214,040000000,043400000,043410000,2020-04-21,5
3215,040000000,043400000,043410000,2020-04-22,5
3216,040000000,043400000,043410000,2020-04-23,5
3217,040000000,043400000,043410000,2020-04-24,5
3218,040000000,043400000,043411000,2020-04-01,1
3219,040000000,043400000,043411000,2020-04-02,1
3220,040000000,043400000,043411000,2020-04-03,2
3221,040000000,043400000,043411000,2020-04-04,2
3222,040000000,043400000,043411000,2020-04-05,2
3223,040000000,043400000,043411000,2020-04-06,2
3224,040000000,043400000,043411000,2020-04-07,5
3225,040000000,043400000,043411000,2020-04-08,6
3226,040000000,043400000,043411000,2020-04-09,6
3227,040000000,043400000,043411000,2020-04-10,7
3228,040000000,043400000,043411000,2020-04-11,9
3229,040000000,043400000,043411000,2020-04-12,9
3230,040000000,043400000,043411000,2020-04-13,12
3231,040000000,043400000,043411000,2020-04-14,12
3232,040000000,043400000,043411000,2020-04-15,12
3233,040000000,043400000,043411000,2020-04-16,14
3234,040000000,043400000,043411000,2020-04-17,14
3235,040000000,043400000,043411000,2020-04-18,28
3236,040000000,043400000,043411000,2020-04-19,28
3237,040000000,043400000,043411000,2020-04-20,31
3238,040000000,043400000,043411000,2020-04-21,31
3239,040000000,043400000,043411000,2020-04-22,31
3240,040000000,043400000,043411000,2020-04-23,32
3241,040000000,043400000,043411000,2020-04-24,33
3242,040000000,043400000,043413000,2020-04-01,1
3243,040000000,043400000,043413000,2020-04-02,1
3244,040000000,043400000,043413000,2020-04-03,1
3245,040000000,043400000,043413000,2020-04-04,1
3246,040000000,043400000,043413000,2020-04-05,1
3247,040000000,043400000,043413000,2020-04-06,1
3248,040000000,043400000,043413000,2020-04-07,1
3249,040000000,043400000,043413000,2020-04-08,1
3250,040000000,043400000,043413000,2020-04-09,1
3251,040000000,043400000,043413000,2020-04-10,1
3252,040000000,043400000,043413000,2020-04-11,1
3253,040000000,043400000,043413000,2020-04-12,3
3254,040000000,043400000,043413000,2020-04-13,4
3255,040000000,043400000,043413000,2020-04-14,4
3256,040000000,043400000,043413000,2020-04-15,4
3257,040000000,043400000,043413000,2020-04-16,4
3258,040000000,043400000,043413000,2020-04-17,4
3259,040000000,043400000,043413000,2020-04-18,4
3260,040000000,043400000,043413000,2020-04-19,5
3261,040000000,043400000,043413000,2020-04-20,6
3262,040000000,043400000,043413000,2020-04-21,6
3263,040000000,043400000,043413000,2020-04-22,6
3264,040000000,043400000,043413000,2020-04-23,6
3265,040000000,043400000,043413000,2020-04-24,6
3266,040000000,043400000,043416000,2020-04-10,2
3267,040000000,043400000,043416000,2020-04-11,2
3268,040000000,043400000,043416000,2020-04-12,2
3269,040000000,043400000,043416000,2020-04-13,3
3270,040000000,043400000,043416000,2020-04-14,3
3271,040000000,043400000,043416000,2020-04-15,3
3272,040000000,043400000,043416000,2020-04-16,3
3273,040000000,043400000,043416000,2020-04-17,3
3274,040000000,043400000,043416000,2020-04-18,4
3275,040000000,043400000,043416000,2020-04-19,4
3276,040000000,043400000,043416000,2020-04-20,4
3277,040000000,043400000,043416000,2020-04-21,4
3278,040000000,043400000,043416000,2020-04-22,4
3279,040000000,043400000,043416000,2020-04-23,4
3280,040000000,043400000,043416000,2020-04-24,4
3281,040000000,043400000,043417000,2020-04-06,1
3282,040000000,043400000,043417000,2020-04-07,1
3283,040000000,043400000,043417000,2020-04-08,1
3284,040000000,043400000,043417000,2020-04-09,2
3285,040000000,043400000,043417000,2020-04-10,3
3286,040000000,043400000,043417000,2020-04-11,4
3287,040000000,043400000,043417000,2020-04-12,5
3288,040000000,043400000,043417000,2020-04-13,6
3289,040000000,043400000,043417000,2020-04-14,5
3290,040000000,043400000,043417000,2020-04-15,5
3291,040000000,043400000,043417000,2020-04-16,5
3292,040000000,043400000,043417000,2020-04-17,5
3293,040000000,043400000,043417000,2020-04-18,5
3294,040000000,043400000,043417000,2020-04-19,5
3295,040000000,043400000,043417000,2020-04-20,5
3296,040000000,043400000,043417000,2020-04-21,5
3297,040000000,043400000,043417000,2020-04-22,5
3298,040000000,043400000,043417000,2020-04-23,4
3299,040000000,043400000,043417000,2020-04-24,4
3300,040000000,043400000,043418000,2020-04-06,1
3301,040000000,043400000,043418000,2020-04-07,1
3302,040000000,043400000,043418000,2020-04-08,1
3303,040000000,043400000,043418000,2020-04-09,1
3304,040000000,043400000,043418000,2020-04-10,1
3305,040000000,043400000,043418000,2020-04-11,1
3306,040000000,043400000,043418000,2020-04-12,1
3307,040000000,043400000,043418000,2020-04-13,1
3308,040000000,043400000,043418000,2020-04-14,1
3309,040000000,043400000,043418000,2020-04-15,1
3310,040000000,043400000,043418000,2020-04-16,1
3311,040000000,043400000,043418000,2020-04-17,1
3312,040000000,043400000,043418000,2020-04-18,1
3313,040000000,043400000,043418000,2020-04-19,1
3314,040000000,043400000,043418000,2020-04-20,1
3315,040000000,043400000,043418000,2020-04-21,1
3316,040000000,043400000,043418000,2020-04-22,1
3317,040000000,043400000,043418000,2020-04-23,1
3318,040000000,043400000,043418000,2020-04-24,1
3319,040000000,043400000,043419000,2020-04-07,1
3320,040000000,043400000,043419000,2020-04-08,1
3321,040000000,043400000,043419000,2020-04-09,1
3322,040000000,043400000,043419000,2020-04-10,1
3323,040000000,043400000,043419000,2020-04-11,1
3324,040000000,043400000,043419000,2020-04-12,2
3325,040000000,043400000,043419000,2020-04-13,3
3326,040000000,043400000,043419000,2020-04-14,3
3327,040000000,043400000,043419000,2020-04-15,4
3328,040000000,043400000,043419000,2020-04-16,4
3329,040000000,043400000,043419000,2020-04-17,4
3330,040000000,043400000,043419000,2020-04-18,4
3331,040000000,043400000,043419000,2020-04-19,4
3332,040000000,043400000,043419000,2020-04-20,4
3333,040000000,043400000,043419000,2020-04-21,4
3334,040000000,043400000,043419000,2020-04-22,4
3335,040000000,043400000,043419000,2020-04-23,4
3336,040000000,043400000,043419000,2020-04-24,4
3337,040000000,043400000,043420000,2020-04-24,1
3338,040000000,043400000,043422000,2020-04-01,1
3339,040000000,043400000,043422000,2020-04-02,1
3340,040000000,043400000,043422000,2020-04-03,1
3341,040000000,043400000,043422000,2020-04-04,1
3342,040000000,043400000,043422000,2020-04-05,1
3343,040000000,043400000,043422000,2020-04-06,1
3344,040000000,043400000,043422000,2020-04-07,1
3345,040000000,043400000,043422000,2020-04-08,1
3346,040000000,043400000,043422000,2020-04-09,2
3347,040000000,043400000,043422000,2020-04-10,2
3348,040000000,043400000,043422000,2020-04-11,2
3349,040000000,043400000,043422000,2020-04-12,3
3350,040000000,043400000,043422000,2020-04-13,3
3351,040000000,043400000,043422000,2020-04-14,3
3352,040000000,043400000,043422000,2020-04-15,3
3353,040000000,043400000,043422000,2020-04-16,3
3354,040000000,043400000,043422000,2020-04-17,3
3355,040000000,043400000,043422000,2020-04-18,5
3356,040000000,043400000,043422000,2020-04-19,4
3357,040000000,043400000,043422000,2020-04-20,4
3358,040000000,043400000,043422000,2020-04-21,4
3359,040000000,043400000,043422000,2020-04-22,4
3360,040000000,043400000,043422000,2020-04-23,4
3361,040000000,043400000,043422000,2020-04-24,4
3362,040000000,043400000,043424000,2020-04-07,1
3363,040000000,043400000,043424000,2020-04-08,1
3364,040000000,043400000,043424000,2020-04-09,2
3365,040000000,043400000,043424000,2020-04-10,3
3366,040000000,043400000,043424000,2020-04-11,4
3367,040000000,043400000,043424000,2020-04-12,6
3368,040000000,043400000,043424000,2020-04-13,10
3369,040000000,043400000,043424000,2020-04-14,12
3370,040000000,043400000,043424000,2020-04-15,13
3371,040000000,043400000,043424000,2020-04-16,13
3372,040000000,043400000,043424000,2020-04-17,13
3373,040000000,043400000,043424000,2020-04-18,13
3374,040000000,043400000,043424000,2020-04-19,13
3375,040000000,043400000,043424000,2020-04-20,13
3376,040000000,043400000,043424000,2020-04-21,12
3377,040000000,043400000,043424000,2020-04-22,12
3378,040000000,043400000,043424000,2020-04-23,13
3379,040000000,043400000,043424000,2020-04-24,13
3380,040000000,043400000,043425000,2020-04-01,7
3381,040000000,043400000,043425000,2020-04-02,8
3382,040000000,043400000,043425000,2020-04-03,8
3383,040000000,043400000,043425000,2020-04-04,8
3384,040000000,043400000,043425000,2020-04-05,9
3385,040000000,043400000,043425000,2020-04-06,9
3386,040000000,043400000,043425000,2020-04-07,11
3387,040000000,043400000,043425000,2020-04-08,12
3388,040000000,043400000,043425000,2020-04-09,16
3389,040000000,043400000,043425000,2020-04-10,19
3390,040000000,043400000,043425000,2020-04-11,22
3391,040000000,043400000,043425000,2020-04-12,21
3392,040000000,043400000,043425000,2020-04-13,33
3393,040000000,043400000,043425000,2020-04-14,34
3394,040000000,043400000,043425000,2020-04-15,41
3395,040000000,043400000,043425000,2020-04-16,42
3396,040000000,043400000,043425000,2020-04-17,44
3397,040000000,043400000,043425000,2020-04-18,45
3398,040000000,043400000,043425000,2020-04-19,45
3399,040000000,043400000,043425000,2020-04-20,47
3400,040000000,043400000,043425000,2020-04-21,48
3401,040000000,043400000,043425000,2020-04-22,48
3402,040000000,043400000,043425000,2020-04-23,54
3403,040000000,043400000,043425000,2020-04-24,54
3404,040000000,043400000,043426000,2020-04-07,2
3405,040000000,043400000,043426000,2020-04-08,4
3406,040000000,043400000,043426000,2020-04-09,4
3407,040000000,043400000,043426000,2020-04-10,6
3408,040000000,043400000,043426000,2020-04-11,7
3409,040000000,043400000,043426000,2020-04-12,9
3410,040000000,043400000,043426000,2020-04-13,14
3411,040000000,043400000,043426000,2020-04-14,16
3412,040000000,043400000,043426000,2020-04-15,16
3413,040000000,043400000,043426000,2020-04-16,18
3414,040000000,043400000,043426000,2020-04-17,18
3415,040000000,043400000,043426000,2020-04-18,20
3416,040000000,043400000,043426000,2020-04-19,21
3417,040000000,043400000,043426000,2020-04-20,22
3418,040000000,043400000,043426000,2020-04-21,22
3419,040000000,043400000,043426000,2020-04-22,22
3420,040000000,043400000,043426000,2020-04-23,22
3421,040000000,043400000,043426000,2020-04-24,22
3422,040000000,043400000,043428000,2020-04-01,7
3423,040000000,043400000,043428000,2020-04-02,8
3424,040000000,043400000,043428000,2020-04-03,8
3425,040000000,043400000,043428000,2020-04-04,8
3426,040000000,043400000,043428000,2020-04-05,12
3427,040000000,043400000,043428000,2020-04-06,16
3428,040000000,043400000,043428000,2020-04-07,16
3429,040000000,043400000,043428000,2020-04-08,18
3430,040000000,043400000,043428000,2020-04-09,19
3431,040000000,043400000,043428000,2020-04-10,19
3432,040000000,043400000,043428000,2020-04-11,21
3433,040000000,043400000,043428000,2020-04-12,20
3434,040000000,043400000,043428000,2020-04-13,20
3435,040000000,043400000,043428000,2020-04-14,20
3436,040000000,043400000,043428000,2020-04-15,21
3437,040000000,043400000,043428000,2020-04-16,19
3438,040000000,043400000,043428000,2020-04-17,20
3439,040000000,043400000,043428000,2020-04-18,22
3440,040000000,043400000,043428000,2020-04-19,22
3441,040000000,043400000,043428000,2020-04-20,22
3442,040000000,043400000,043428000,2020-04-21,22
3443,040000000,043400000,043428000,2020-04-22,22
3444,040000000,043400000,043428000,2020-04-23,23
3445,040000000,043400000,043428000,2020-04-24,23
3446,040000000,043400000,043430000,2020-04-07,1
3447,040000000,043400000,043430000,2020-04-08,3
3448,040000000,043400000,043430000,2020-04-09,4
3449,040000000,043400000,043430000,2020-04-10,4
3450,040000000,043400000,043430000,2020-04-11,4
3451,040000000,043400000,043430000,2020-04-12,4
3452,040000000,043400000,043430000,2020-04-13,5
3453,040000000,043400000,043430000,2020-04-14,5
3454,040000000,043400000,043430000,2020-04-15,5
3455,040000000,043400000,043430000,2020-04-16,5
3456,040000000,043400000,043430000,2020-04-17,5
3457,040000000,043400000,043430000,2020-04-18,5
3458,040000000,043400000,043430000,2020-04-19,5
3459,040000000,043400000,043430000,2020-04-20,6
3460,040000000,043400000,043430000,2020-04-21,6
3461,040000000,043400000,043430000,2020-04-22,6
3462,040000000,043400000,043430000,2020-04-23,6
3463,040000000,043400000,043430000,2020-04-24,6
3464,040000000,043400000,NDA,2020-04-01,2
3465,040000000,043400000,NDA,2020-04-02,2
3466,040000000,043400000,NDA,2020-04-03,1
3467,040000000,043400000,NDA,2020-04-04,1
3468,040000000,043400000,NDA,2020-04-05,1
3469,040000000,043400000,NDA,2020-04-06,1
3470,040000000,043400000,NDA,2020-04-07,1
3471,040000000,043400000,NDA,2020-04-08,1
3472,040000000,043400000,NDA,2020-04-09,1
3473,040000000,043400000,NDA,2020-04-10,2
3474,040000000,043400000,NDA,2020-04-11,3
3475,040000000,043400000,NDA,2020-04-12,2
3476,040000000,043400000,NDA,2020-04-13,1
3477,040000000,043400000,NDA,2020-04-14,1
3478,040000000,043400000,NDA,2020-04-15,1
3479,040000000,043400000,NDA,2020-04-16,1
3480,040000000,043400000,NDA,2020-04-17,1
3481,040000000,043400000,NDA,2020-04-18,1
3482,040000000,043400000,NDA,2020-04-19,1
3483,040000000,043400000,NDA,2020-04-20,1
3484,040000000,043400000,NDA,2020-04-21,1
3485,040000000,043400000,NDA,2020-04-22,1
3486,040000000,043400000,NDA,2020-04-23,1
3487,040000000,043400000,NDA,2020-04-24,1
3488,040000000,045600000,045603000,2020-04-19,1
3489,040000000,045600000,045603000,2020-04-20,1
3490,040000000,045600000,045603000,2020-04-21,1
3491,040000000,045600000,045603000,2020-04-22,1
3492,040000000,045600000,045603000,2020-04-23,1
3493,040000000,045600000,045603000,2020-04-24,1
3494,040000000,045600000,045607000,2020-04-09,1
3495,040000000,045600000,045607000,2020-04-10,1
3496,040000000,045600000,045607000,2020-04-11,1
3497,040000000,045600000,045607000,2020-04-15,1
3498,040000000,045600000,045607000,2020-04-16,1
3499,040000000,045600000,045607000,2020-04-17,6
3500,040000000,045600000,045607000,2020-04-18,6
3501,040000000,045600000,045607000,2020-04-19,6
3502,040000000,045600000,045607000,2020-04-20,6
3503,040000000,045600000,045607000,2020-04-21,6
3504,040000000,045600000,045607000,2020-04-22,6
3505,040000000,045600000,045607000,2020-04-23,6
3506,040000000,045600000,045607000,2020-04-24,6
3507,040000000,045600000,045608000,2020-04-03,1
3508,040000000,045600000,045608000,2020-04-04,1
3509,040000000,045600000,045608000,2020-04-05,1
3510,040000000,045600000,045608000,2020-04-06,1
3511,040000000,045600000,045608000,2020-04-07,1
3512,040000000,045600000,045608000,2020-04-08,1
3513,040000000,045600000,045608000,2020-04-09,2
3514,040000000,045600000,045608000,2020-04-10,2
3515,040000000,045600000,045608000,2020-04-11,1
3516,040000000,045600000,045608000,2020-04-12,1
3517,040000000,045600000,045608000,2020-04-13,2
3518,040000000,045600000,045608000,2020-04-14,2
3519,040000000,045600000,045608000,2020-04-15,3
3520,040000000,045600000,045608000,2020-04-16,4
3521,040000000,045600000,045608000,2020-04-17,4
3522,040000000,045600000,045608000,2020-04-18,4
3523,040000000,045600000,045608000,2020-04-19,4
3524,040000000,045600000,045608000,2020-04-20,4
3525,040000000,045600000,045608000,2020-04-21,4
3526,040000000,045600000,045608000,2020-04-22,5
3527,040000000,045600000,045608000,2020-04-23,5
3528,040000000,045600000,045608000,2020-04-24,5
3529,040000000,045600000,045620000,2020-04-08,1
3530,040000000,045600000,045620000,2020-04-09,1
3531,040000000,045600000,045620000,2020-04-10,1
3532,040000000,045600000,045620000,2020-04-11,1
3533,040000000,045600000,045622000,2020-04-16,1
3534,040000000,045600000,045622000,2020-04-17,1
3535,040000000,045600000,045622000,2020-04-18,1
3536,040000000,045600000,045622000,2020-04-19,1
3537,040000000,045600000,045622000,2020-04-20,1
3538,040000000,045600000,045622000,2020-04-21,1
3539,040000000,045600000,045622000,2020-04-22,1
3540,040000000,045600000,045622000,2020-04-23,1
3541,040000000,045600000,045622000,2020-04-24,1
3542,040000000,045600000,045623000,2020-04-23,1
3543,040000000,045600000,045623000,2020-04-24,1
3544,040000000,045600000,045624000,2020-04-01,2
3545,040000000,045600000,045624000,2020-04-02,2
3546,040000000,045600000,045624000,2020-04-03,2
3547,040000000,045600000,045624000,2020-04-04,2
3548,040000000,045600000,045624000,2020-04-05,2
3549,040000000,045600000,045624000,2020-04-06,3
3550,040000000,045600000,045624000,2020-04-07,3
3551,040000000,045600000,045624000,2020-04-08,4
3552,040000000,045600000,045624000,2020-04-09,5
3553,040000000,045600000,045624000,2020-04-10,5
3554,040000000,045600000,045624000,2020-04-11,6
3555,040000000,045600000,045624000,2020-04-12,7
3556,040000000,045600000,045624000,2020-04-13,8
3557,040000000,045600000,045624000,2020-04-14,9
3558,040000000,045600000,045624000,2020-04-15,11
3559,040000000,045600000,045624000,2020-04-16,10
3560,040000000,045600000,045624000,2020-04-17,11
3561,040000000,045600000,045624000,2020-04-18,11
3562,040000000,045600000,045624000,2020-04-19,11
3563,040000000,045600000,045624000,2020-04-20,11
3564,040000000,045600000,045624000,2020-04-21,11
3565,040000000,045600000,045624000,2020-04-22,12
3566,040000000,045600000,045624000,2020-04-23,17
3567,040000000,045600000,045624000,2020-04-24,17
3568,040000000,045600000,045630000,2020-04-13,1
3569,040000000,045600000,045630000,2020-04-14,1
3570,040000000,045600000,045630000,2020-04-15,1
3571,040000000,045600000,045630000,2020-04-16,1
3572,040000000,045600000,045630000,2020-04-17,1
3573,040000000,045600000,045630000,2020-04-18,1
3574,040000000,045600000,045630000,2020-04-19,1
3575,040000000,045600000,045630000,2020-04-20,1
3576,040000000,045600000,045630000,2020-04-21,1
3577,040000000,045600000,045630000,2020-04-22,1
3578,040000000,045600000,045630000,2020-04-23,1
3579,040000000,045600000,045630000,2020-04-24,2
3580,040000000,045600000,045634000,2020-04-13,1
3581,040000000,045600000,045634000,2020-04-14,1
3582,040000000,045600000,045634000,2020-04-15,1
3583,040000000,045600000,045634000,2020-04-16,1
3584,040000000,045600000,045634000,2020-04-17,1
3585,040000000,045600000,045634000,2020-04-18,1
3586,040000000,045600000,045634000,2020-04-19,1
3587,040000000,045600000,045634000,2020-04-20,1
3588,040000000,045600000,045634000,2020-04-21,1
3589,040000000,045600000,045634000,2020-04-22,1
3590,040000000,045600000,045634000,2020-04-23,1
3591,040000000,045600000,045634000,2020-04-24,1
3592,040000000,045600000,045637000,2020-04-19,1
3593,040000000,045600000,045637000,2020-04-20,1
3594,040000000,045600000,045637000,2020-04-21,1
3595,040000000,045600000,045637000,2020-04-22,1
3596,040000000,045600000,045637000,2020-04-23,1
3597,040000000,045600000,045637000,2020-04-24,1
